Tweet,Class
"RT @Oresokto: Ribuan motor/mobil dr Babatan Indah &amp; Mukti akhirnya memenuhi jln Menganti-Wiyung,semestuny bs motor di TL @e100ss",0
"RT @Oresokto: 3.Kesalahn terfatal,adl pnutupan jln Babatan Indah dijadikan depo box culvert.Pdhl ada ribuan motor/mobil dr perumahan (cnt)…",0
"RT @Oresokto: 2.Pdhl manajemen pmbgunanny salah.Mestinya,dibongkar jalan,lalu psang box culvert,dirapikan shg jalan bs dipake @e100ss",0
RT @Oresokto: 1.Ekor kemacetan TL Menganti smpai danau unesa.Pembangunan box culvert dianggap jd penyebabnya @e100ss,0
6. @e100ss @RTMCJatim @infoGRESIK @SbyTrafficServ @PemkotSurabaya mohon perhatiannya terkait penutupan jl.Lakarsantri Selatan d wil Sby ini,0
"Ribuan motor/mobil dr Babatan Indah &amp; Mukti akhirnya memenuhi jln Menganti-Wiyung,semestuny bs motor di TL @e100ss",0
"5. @e100ss @RTMCJatim @infoGRESIK silahkan ditutup utk memudahkan proyek, tp d perbatasan kota krn perbaikan itu lokasinya d Gresik.",0
"3.Kesalahn terfatal,adl pnutupan jln Babatan Indah dijadikan depo box culvert.Pdhl ada ribuan motor/mobil dr perumahan (cnt) @e100ss",0
"2.Pdhl manajemen pmbgunanny salah.Mestinya,dibongkar jalan,lalu psang box culvert,dirapikan shg jalan bs dipake @e100ss",0
"4. @e100ss @DivHumasPolri @infoGRESIK penduduk,walimurid, pegawai jadi risih, malah ada laporan yg terang2an d minta 5rb utk sekali lewat.",0
1.Ekor kemacetan TL Menganti smpai danau unesa.Pembangunan box culvert dianggap jd penyebabnya @e100ss,0
"3. @e100ss @RTMCJatim @infoGRESIK d Jln yg masih wil.Sby ini ada 20KK, @SekolahUtsman, 1 pabrik, 3 gudang mrasa risih saat d mintai uang.",0
2. @e100ss @RTMCJatim @infoGRESIK kami penghuni Jl.Lakarsantri Selatan d Sby mrasa terganggu. Mestinya akses d tutup d perbatasan kota.,0
"1. @e100ss @infoGRESIK @RTMCJatim  Rekayasa ini dlm rangka perbaikan jln d wil.Gresik, knp Jln yg wil Sby ditutup?… https://t.co/xzmOUjyMXm",0
@e100ss hr ini saya d datangi katax ptgs PLN mau ganti meteran rumah dg bea 60 rb +10rb bayar d muka bsk baru dganti.apa mmg hrs dganti?,0
RT @jackasimg: @e100ss sangat setuju punya Mobil punya garasi.tetapi yg lebih PENTING adalah BOX COVER di MANUKAN kapan di kerjakan??? Bert…,0
@e100ss sangat setuju punya Mobil punya garasi.tetapi yg lebih PENTING adalah BOX COVER di MANUKAN kapan di kerjakan??? Bertahun2 mandek.,0
"RT @Druginesia: Jalur Cangar - Pacet, banyak proyek plebarn jln, 2 alat berat di pinggir jln, aspal berpasir, hati2 pemotor. @e100ss @Puspi…",0
"Rekan2 @e100ss, apakah kalau kita menaikkan daya PLN, akan diganti meterannya ke token? Punya sy masih belum token. Mohon info pengalamannya",0
"RT @YogaAnggarauda: @TelkomCare @e100ss tolong di bantu dong masalah saya ini, sudah 10 hari gak ada petugas datang",0
"RT @LiemFS: @e100ss Lampu lalu lintas RA Kartini samping RM 3.6.9 masalah sejak kemarin, tidak ada petugas yg memperbaiki, banyak yang mene…",0
RT @reezhad: @PDAMDeltaTirta @e100ss Tetangga air e keluar Pak,1
@e100ss tol kertosono krian lancar jaya tetep hati2 kawan di jalan.. https://t.co/9Lk7jxJ6LI,1
"@TelkomCare @e100ss tolong di bantu dong masalah saya ini, sudah 10 hari gak ada petugas datang",0
RT @yuajajuwaidi: 2. Akhirnya dibuat sitem buka tutup yg menyebabkan antrian panjang @e100ss,0
RT @yuajajuwaidi: 1.Cerita perbaikan jembatan blega yg tidak membuat jembatan darurat sbgmn perbaikan jembatan @e100ss,0
"RT @Oresokto: Gak ada gunanya etoll.Gate etol Menanggal (Juanda) ditutup krn blm jam operasi,oalah..kok nemene @e100ss",0
2. Akhirnya dibuat sitem buka tutup yg menyebabkan antrian panjang @e100ss,0
1.Cerita perbaikan jembatan blega yg tidak membuatjembatan darurat sbgmn perbaikan jembatan @e100ss,0
"RT @Oresokto: Gak ada gunanya etoll.Gate etol Menanggal (Juanda) ditutup krn blm jam operasi,oalah..kok nemene @e100ss",0
@PDAMDeltaTirta @e100ss Tetangga air e keluar Pak,1
"RT @PutraAdiM: Layanan telkom daerah dupak magersari sudah 5 bln trouble
Sdh lbih dr 5x mendatangi ktr telkom dijln garuda
Tp blm ada perke…",0
RT @MbahRent: @e100ss Gete waru juanda antrian panjang karna cuma buka 2 pintu.,0
"RT @Oresokto: Gak ada gunanya etoll.Gate etol Menanggal (Juanda) ditutup krn blm jam operasi,oalah..kok nemene @e100ss",0
"Layanan telkom daerah dupak magersari sudah 5 bln trouble
Sdh lbih dr 5x mendatangi ktr telkom dijln garuda
Tp blm ada perkembangan
@e100ss",0
"RT @Oresokto: Gak ada gunanya etoll.Gate etol Menanggal (Juanda) ditutup krn blm jam operasi,oalah..kok nemene @e100ss",0
"RT @Oresokto: Gak ada gunanya etoll.Gate etol Menanggal (Juanda) ditutup krn blm jam operasi,oalah..kok nemene @e100ss",0
"Gak ada gunanya etoll.Gate etol Menanggal (Juanda) ditutup krn blm jam operasi,oalah..kok nemene @e100ss",0
@e100ss .detik ini.inilah kemacetan yg dr timur mnju bkl/sby sbelm jmbtn dikec blega yg dperbaiki panjangnya amit2@… https://t.co/QeWsfaqEAT,0
RT @mamacksatu: @e100ss ...update dong stuasi kmacetan di jemb kec blega bangkalan..apkh sdh terurai..zuwuuun.,0
@e100ss ...update dong stuasi kmacetan di jemb kec blega bangkalan..apkh sdh terurai..zuwuuun.,0
"RT @88Ansori: @e100ss info lalin tol tandes arah waru ramai lancar, hati2 di lajur kanan km 11 ada pekerja perbaikan median jalan",1
"RT @88Ansori: @e100ss info lalin tol tandes arah waru ramai lancar, hati2 di lajur kanan km 11 ada pekerja perbaikan median jalan",1
"@e100ss info lalin tol tandes arah waru ramai lancar, hati2 di lajur kanan km 11 ada pekerja perbaikan median jalan",1
@TelkomCare @e100ss @IndihomeFiber @TelkomIndonesia Laporan IN20541094 Hingga sekarang seluruh channel tidak bisa di gunakan. Nunggu Hingga?,0
"@e100ss min ternyta udh tepat d lakukan e-toll, cz saya udh bbrapa kali jd krban kembalian pembyarn d toll sllu kurang. Prahnya bs smp 10rb.",0
@TelkomCare @telkomcare @IndihomeFiber @e100ss Nomer Pelaporan:  IN20541094 msh tdk bs akses. Eskalasi tidak terpenuhi dgn baik.,0
"RT @hardana_didit: @e100ss jln Raya Blega, Macet merambat. Ada perbaikan jembatan. Hati hati",1
"@e100ss jln Raya Blega, Macet merambat. Ada perbaikan jembatan. Hati hati",1
"@TelkomCare @e100ss ... telpon rumah kembali mati....
Tolong segera di check
Saya sdh pernah posting sblm ganti jaringan fiber.",0
@e100ss Harus juga ditambah kwalitasnya biar cara pemasangan kabel tidak terkesan asal2an ...,1
@telkomcare @IndihomeFiber @e100ss Nomer Pelaporan:  IN20541094 msh tdk bs akses malah merambat ke seluruh channel Lokal juga tidak bisa.,0
RT @nihaoma76: @e100ss Telkomsel di beberapa titik supermall gangguan blank spot.,0
@e100ss Telkomsel di beberapa titik supermall gangguan blank spot.,0
"RT @Oresokto: Hrsny jln Babatan Indah dibuka dulu,box curvert seminggu mangkrak disana.Jln itu alternatif,spy g kena macet jln Wiyung-Menga…",1
"Hrsny jln Babatan Indah dibuka dulu,box curvert seminggu mangkrak disana.Jln itu alternatif,spy g kena macet jln Wiyung-Menganti @e100ss",0
@diandewor @e100ss Jembatan terlalu kecil pasti macet apabila dilewati truk dan bus. Setelah jembatan arah Kabuh apakah macet?,0
#SSInfo: Pemasangan balok jembatan di jalan Raya Dringu depan pabrik gula Wonolangan Probolinggo mulai malam ini... https://t.co/npjREWZ2QI,1
Greget bgt.. Kabel listrik jadi cantolan kandang burung.. @e100ss https://t.co/8D3Mn3c87z,0
@SriwijayaAir @angkasapura172 @e100ss Terima kasih semuanya Jas sudah saya terima dalam kondisi baik,1
"RT @diandewor: @e100ss macet nyaris gak bergerak di pintu masuk jembatan ploso, gak liat polisi sama sekali, panas juga cuacanya",0
"@e100ss macet nyaris gak bergerak di pintu masuk jembatan ploso, gak liat polisi sama sekali, panas juga cuacanya",0
@Michael_MVP @pln_123 @e100ss Sampe skrg msh padam.udah 2 jam.ini ada anak kecil.payah.,0
@e100ss pakuwon indah lampu padam. Malam minggu pln kasih hadiah kejutan.Terima kasih pln!,0
"@e100ss mau tanya,mungkin ada info kenapa listrik di daerah sambikerep,surabaya barat dan sekitar padam??udah hampir 1 jam.thx",0
@pln_123 @e100ss Alhamdulillah sudah nyala kembali... terimakasih @pln_123  @e100ss,0
Dukuh pakis listrik padam sampai sekarang blm nyala @e100ss,0
"listrik padam di daerah sambikerep surabaya @pln_123 @e100ss sudah 40 menit belum ada kabar, kenapa ya?",0
"@e100ss listrik  tpi wiyung padam, mohon info kapan nyalanya PLN?",0
"@e100ss @pln_123  pln padam wilayah sambisari,kel.lontar pkl 22.32 sampai sekarang, ada apa?",0
Min daerah Sambiroto - sambikerep mati lampu wonten nopo nggeh?  @e100ss @pln_123,0
@e100ss @pln_123 listrik padam di perum. Alam galaxy sambi kerep &amp; sebagian citraland sejak pk. 22.30,0
@e100ss Dukuh Pakis Surabaya listrik padam. Mohon ditindak lanjuti.,0
@pln_123 @e100ss  pln di gadel sari kec tandes kel karangpoh sby mati total.apakah ada maintenance?mohon info.dan segera nyalakan.trmksh,0
@e100ss listrik daerah menganti apakah padam?,0
@PDAMSurabaya @e100ss  Tiap malam ngk menggeluh tapi klu bayar pdam ngk pernah telat kok..paleng di mintak no pelan… https://t.co/HUVXqdz5QD,0
Ijin lapor..@e100ss  PLN padam di Babatan Pilang.. Mohon diinfokan ke PLN..,0
@e100ss @pln_123 taman pondok indah wiyung surabaya barusan saja sekitar 22.33 terjadi pemadaman mohon untuk ditindaklanjuti..terimakasih,0
@e100ss #mati lampu di perum alam galaxy sby#,0
RT @ardiswicaksono: @e100ss bunderan waru - aloha padat sekali cenderung berhenti. Sampai kapan aloha seperti ini? https://t.co/dLEuBBoaHa,0
RT @ardiswicaksono: @e100ss bunderan waru - aloha padat sekali cenderung berhenti. Sampai kapan aloha seperti ini? https://t.co/dLEuBBoaHa,0
@e100ss jl balongsari Bibis arah buntaran smpai manukan macet parah. Dan ini stiap hr. efek pngerjaan box culver blm trsambung,0
"RT @evameliandyana: Ya tuhaaaannn perbaikan jalan di wiyung ganggu banget lo. Internetnya, telpnya. Airnya. @e100ss",0
@e100ss Sebelah selatan per4an tol Pandaan arah Sby ada truk muat box culvert parkir. Bikin tersendat. https://t.co/sPs8iGJjV9,0
Bgmn ini @TelkomCare @UseeTVcom no laporan 170829-135843 tidak ada tindakan pdhl sudah 3 minggu . Payah!!bagaimana ini telkom? @e100ss,0
Secara Bertahap Penerapan e-Toll di Surabaya-Gempol Mulai 1 Oktober (odp-pr) https://t.co/E6VRvgmzSV,1
"Ya tuhaaaannn perbaikan jalan di wiyung ganggu banget lo. Internetnya, telpnya. Airnya. @e100ss",0
@PDAMSurabaya @e100ss  mohon info air pdam mati di puri lidah kulon indah ada perbaikan kah?,0
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
"RT @suwardihagani: @FatikaE @e100ss Bau busuk sampah sudah ada solusinya tuh.
Tabur sama DEOGONE, Bubuk Pembasmi Bau Busuk Limbah.
Bisa bel…",1
"RT @philiphuang77: @PDAMSurabaya @e100ss Airnya kumat lg,br bbrp hr mengalir kcl ditgh mlm tp 2 hr blkngan mampet lg di Palm Oasis Sememi 4…",0
"RT @bayucanary: @e100ss jl. asemrowo 4, kurang lebih 25 rmh lmpunya padam, ada apa ya admin... mhn bantuan pln... mungkin trafonya....",0
RT @Qomar_Syahd: @e100ss Barusan nyala trima kasih,1
"RT @Qomar_Syahd: @e100ss mlm2 listriknga mati 1 gang, di sememi jaya gg 8b, mnta tlong pln, gerah gk bisa tdur ini",0
RT @siahaan_sh: @e100ss surabaya-pandaan lancar,0
@e100ss Barusan nyala trima kasih,1
"@e100ss mlm2 listriknga mati 1 gang, di sememi jaya gg 8b, mnta tlong pln, gerah gk bisa tdur ini",0
@e100ss surabaya-pandaan lancar,1
#InfoPLN : Akan ada pemadaman listrik pada tanggal 19 September 2017 di wilayah-wilayah berikut :,0
"Kayaknya traffic light di beh jemb layanh DTC arah royal gak guna, mending polantas aja yg ngatur @e100ss",0
RT @antoniusanggit: @e100ss sepanjang jl raya medokan setelah upn... setiap hari macet... kapan ya proyek pelebaran jalan?? https://t.co/nU…,0
"@saraslook @e100ss Setiap sore saat jam pulang kerja selalu macet, imbas TL di jagir wonokromo",0
@e100ss sepanjang jl raya medokan setelah upn... setiap hari macet... kapan ya proyek pelebaran jalan?? https://t.co/nU7PmhSKXl,0
@e100ss Setuju...biar jln dpn rumah lbh luas dan tdk mengganggu keindahan jln dpn rumah kita,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
"RT @ainissfm: Jl.Randegansari ditutup ada perbaikan jalan, sekitar Jl Gadung macet total. HINDARI yaaaa @e100ss",1
"Jl.Randegansari ditutup ada perbaikan jalan, sekitar Jl Gadung macet total. HINDARI yaaaa @e100ss",1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @galih_r4dyt: Dr pos pantau polisi bunder sd entry tol kebomas .. alhamdulillah lancar dua arah @e100ss https://t.co/9LQtQXKcO9,1
"RT @zyruba88: @e100ss dari pelabuhan ketapang di infokan cuaca cerah, penyebrangan lancar. Di dek kapal semua truk diikat demi keselamatan…",1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
RT @e100ss: #InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,1
"RT @Syam123A: @e100ss Assalamualaikum, ada masalah telp dan internet kami sampai 3 hari ini tdk bisa conek, dg no telp (031) 99035677",0
"RT @yanuarflavah: @e100ss sudah 3 hari air pdam di perum aloha-waru bermasalah,kluar airnya pun dengan skala yg kecil,bisa g mandi kalo g a…",0
#InfografiSS Jadwal penerapan eToll di Tol Surabaya Gempol https://t.co/2AWsJKkf4j,0
RT @chris_herijanto: @e100ss hati2 di pasar kraton pasuruan arah surabaya ada perbaikn pembatas jalan. cuaca panas https://t.co/Y2W60Evweg,1
@e100ss hati2 di pasar kraton pasuruan arah surabaya ada perbaikn pembatas jalan. cuaca panas https://t.co/Y2W60Evweg,1
RT @galih_r4dyt: Dr pos pantau polisi bunder sd entry tol kebomas .. alhamdulillah lancar dua arah @e100ss https://t.co/9LQtQXKcO9,1
"RT @Hidayat_MMH: Jalur Frontage road timur depan kampus UIN Sunan Ampel, hanya disisakan 1 lajur saja, yg 2 lajur utk parkir. Toppp @e100ss…",0
"Halo @PDAMDeltaTirta @e100ss kira2 klu air yg keluar seperti ini, msh bs di buat mandi ga? Super sekali! Lokasi geb… https://t.co/diArFNHYqf",0
Dr pos pantau polisi bunder sd entry tol kebomas .. alhamdulillah lancar dua arah @e100ss https://t.co/9LQtQXKcO9,1
"@e100ss @SapawargaSby @satpolppsby ,padahal sudah ada fasilitas toilet tetapi masih terjadi , kami sdh sering berinisiatif membersihkan 
(2)",1
"@e100ss Assalamualaikum, ada masalah telp dan internet kami sampai 3 hari ini tdk bisa conek, dg no telp (031) 99035677",0
@dee_arif @e100ss @suarajatim @info_sda setelah ada kebocoran yg pertama keluar airnya biasanya keruh karena endapa… https://t.co/p1A8uKkFxc,0
"RT @yanuarflavah: @e100ss sudah 3 hari air pdam di perum aloha-waru bermasalah,kluar airnya pun dengan skala yg kecil,bisa g mandi kalo g a…",0
@LiyantoHendra @e100ss Coba pindah ke jam lain.karena kalau pasien terlalu banyak pelayanan jd kurang memuaskan pas… https://t.co/t2vhWES2JT,0
"@e100ss sudah 3 hari air pdam di perum aloha-waru bermasalah,kluar airnya pun dengan skala yg kecil,bisa g mandi kalo g ada tukang air lewat",0
"RT @Hidayat_MMH: Jalur Frontage road timur depan kampus UIN Sunan Ampel, hanya disisakan 1 lajur saja, yg 2 lajur utk parkir. Toppp @e100ss…",0
RT @JakaPer19842935: @e100ss macet panjang tol dupak arah waru sejak masuk gerbang sp satelit,0
@e100ss @suarajatim @PDAMDeltaTirta @info_sda giliran nyala warnanya hitam.smg pdam delta tirta segera memperbaiki… https://t.co/2HMjAsQPyk,0
@e100ss sudah setengah jam gak gerak toll banyu urip - waru.  Ada apa yo https://t.co/3uwMPsFTIZ,0
@PDAMDeltaTirta @e100ss lha ini subuh mati lg? Anak2 mau sekolah butuh mandi.,0
@e100ss pdam daerah geluran taman pondok jati mati gk ada pemberitahuan dr kmrn sore sp pagi ini,0
@PDAMDeltaTirta @e100ss Jam berapa ya pdam nya bisa normal lagi...sampe ngantuk nunggunya,0
@e100ss daerah manukan tiba-tiba listriknya padam...,0
@PDAMDeltaTirta @tantok92 @e100ss Kira2 sampai kapan perbaikan pipa bocor di tawangsari selesai?mhn infonya. Persed… https://t.co/MLUTPfMTFm,0
@winyam @e100ss @infosda Klo di sukodono jernih tapi pelan keluarnya.,1
@e100ss kenapa PDAM di taman pondok jati mati? Kok tdk ada pemberitahuan?Thx,0
"@e100ss air PDAM sekitar GeLuran , Taman Pondok jati, taman sukoasri mati tidaj keluar dari siang tadi sampai malam ini",0
@winyam @e100ss @infosda Berarti singkatannya diganti saja dari PDAM ke PDAK ( Perusahaan Daerah Air Keruh ) ...,0
@e100ss Bank penyedia kartu e-toll itu kok tidak disebutkan pak biar masyarakat juga tahu ....,0
@e100ss Macet di raya babat jerawat menuju kota blm terurai. 2 jam tdk bergerak. Kami memutuskan untuk balik. Karna arah sebaliknya lancar.,0
@PDAMDeltaTirta @e100ss ini air kok masih mati di rewwin dsk? Ktnya sdh normalisasi?,0
"@e100ss @PDAMSurabaya  air pdam di perum wisata bukit mas, lidah wetan kapan ya hidupnya? Td lampu, skg air<ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA>",0
RT @Elly_LinTang: Sebaiknya bank2 penyedia kartu tol slg bekerja sama dgn operator tol shg meski hny dgn 1 kartu bisa utk smua gerbang tol.…,0
RT @Elly_LinTang: Sebaiknya bank2 penyedia kartu tol slg bekerja sama dgn operator tol shg meski hny dgn 1 kartu bisa utk smua gerbang tol.…,0
RT @Elly_LinTang: Dari taman mau ke juanda. Lewat tol waru-juanda. Begitu mau masuk tol lgs disambut antrian dari KM 0 @e100ss . 1 gate tdk…,0
"RT @dinde_bdl: Tolong @e100ss dsuarakan ini. Krena trend baru di surabaya, gerbang tol ke bandara sdh mulai suka numpuk.",0
Dari taman mau ke juanda. Lewat tol waru-juanda. Begitu mau masuk tol lgs disambut antrian dari KM 0 @e100ss . 1 gate tdk bfungsi,0
"Tolong @e100ss dsuarakan ini. Krena trend baru di surabaya, gerbang tol ke bandara sdh mulai suka numpuk.",0
RT @winyam: Penampakan air PDAM sidoarjo di wilayah perum magersari. Item. Lebih pekat dr foto.  @infosda @e100ss https://t.co/CTGRoSKtLF,0
RT @winyam: Penampakan air PDAM sidoarjo di wilayah perum magersari. Item. Lebih pekat dr foto.  @infosda @e100ss https://t.co/CTGRoSKtLF,0
RT @winyam: Penampakan air PDAM sidoarjo di wilayah perum magersari. Item. Lebih pekat dr foto.  @infosda @e100ss https://t.co/CTGRoSKtLF,0
RT @dinde_bdl: @e100ss kenapa di gate arah bandara skrang sering macet ya ?  Blm hari jumat sdh kayak gini,0
"RT @dinde_bdl: @e100ss mestinya semua gate mendekati jam2 macet, semua gate dibuka. Jgn nunggu antrean sdh bnyak baru action buka semua.",0
"@e100ss mestinya semua gate mendekati jam2 macet, semua gate dibuka. Jgn nunggu antrean sdh bnyak baru action buka semua.",0
@e100ss kenapa di gate arah bandara skrang sering macet ya ?  Blm hari jumat sdh kayak gini,0
"RT @e100ss: #InfoPLN
Info pemadaman listrik sore ini (14/9)
1. P. Wage
- Jl Jend Sudirman, Jl A.Yani Medaeng, Jl Joyoboyo... https://t.co/3…",1
"#InfoPLN
Info pemadaman listrik sore ini (14/9)
1. P. Wage
- Jl Jend Sudirman, Jl A.Yani Medaeng, Jl Joyoboyo... https://t.co/3Nb9Bhgtsl",1
RT @IcaGustaman: @e100ss Listrik di kawasan perumahan Pratama Wiyung mati sejak kurang lebih 2 jam lalu. Apa ada info penyebab listrik pada…,0
